text,register
ὀφέλλετο γὰρ μένος ἠῢ ἵππου τῆς Ἀγαμεμνονέης καλλίτριχος Αἴθης,narrative
εἰ δέ κ’ ἔτι προτέρω γένετο δρόμος ἀμφοτέροισι τώ κέν μιν παρέλασσ’ οὐδ’ ἀμφήριστον ἔθηκεν,narrative
αὐτὰρ Μηριόνης θεράπων ἐῢς Ἰδομενῆος λείπετ’ ἀγακλῆος Μενελάου δουρὸς ἐρωήν,narrative
βάρδιστοι μὲν γάρ οἱ ἔσαν καλλίτριχες ἵπποι ἤκιστος δ’ ἦν αὐτὸς ἐλαυνέμεν ἅρμ’ ἐν ἀγῶνι,narrative
υἱὸς δ’ Ἀδμήτοιο πανύστατος ἤλυθεν ἄλλων ἕλκων ἅρματα καλὰ ἐλαύνων πρόσσοθεν ἵππους,narrative
τὸν δὲ ἰδὼν ᾤκτειρε ποδάρκης δῖος Ἀχιλλεύς στὰς δ’ ἄρ’ ἐν Ἀργείοις ἔπεα πτερόεντ’ ἀγόρευε,narrative
λοῖσθος ἀνὴρ ὤριστος ἐλαύνει μώνυχας ἵππους,speech
ἀλλ’ ἄγε δή οἱ δῶμεν ἀέθλιον ὡς ἐπιεικὲς δεύτερ’,speech
ἀτὰρ τὰ πρῶτα φερέσθω Τυδέος υἱός,speech
ὣς ἔφαθ’ οἳ δ’ ἄρα πάντες ἐπῄνεον ὡς ἐκέλευε,narrative
καί νύ κέ οἱ πόρεν ἵππον ἐπῄνησαν γὰρ Ἀχαιοί εἰ μὴ ἄρ’ Ἀντίλοχος μεγαθύμου Νέστορος υἱὸς Πηλεΐδην Ἀχιλῆα δίκῃ ἠμείψατ’ ἀναστάς,narrative
ὦ Ἀχιλεῦ μάλα τοι κεχολώσομαι αἴ κε τελέσσῃς τοῦτο ἔπος,speech
μέλλεις γὰρ ἀφαιρήσεσθαι ἄεθλον τὰ φρονέων ὅτι οἱ βλάβεν ἅρματα καὶ ταχέ’ ἵππω αὐτός τ’ ἐσθλὸς ἐών,speech
ἀλλ’ ὤφελεν ἀθανάτοισιν εὔχεσθαι,speech
τό κεν οὔ τι πανύστατος ἦλθε διώκων,speech
εἰ δέ μιν οἰκτίρεις καί τοι φίλος ἔπλετο θυμῷ ἔστί τοι ἐν κλισίῃ χρυσὸς πολύς ἔστι δὲ χαλκὸς καὶ πρόβατ’ εἰσὶ δέ τοι δμῳαὶ καὶ μώνυχες ἵπποι,speech
τῶν οἱ ἔπειτ’ ἀνελὼν δόμεναι καὶ μεῖζον ἄεθλον ἠὲ καὶ αὐτίκα νῦν ἵνα σ’ αἰνήσωσιν Ἀχαιοί,speech
τὴν δ’ ἐγὼ οὐ δώσω,speech
περὶ δ’ αὐτῆς πειρηθήτω ἀνδρῶν ὅς κ’ ἐθέλῃσιν ἐμοὶ χείρεσσι μάχεσθαι,speech
ὣς φάτο μείδησεν δὲ ποδάρκης δῖος Ἀχιλλεὺς χαίρων Ἀντιλόχῳ ὅτι οἱ φίλος ἦεν ἑταῖρος,narrative
καί μιν ἀμειβόμενος ἔπεα πτερόεντα προσηύδα,narrative
Ἀντίλοχ’ εἰ μὲν δή με κελεύεις οἴκοθεν ἄλλο Εὐμήλῳ ἐπιδοῦναι ἐγὼ δέ κε καὶ τὸ τελέσσω,speech
δώσω οἱ θώρηκα τὸν Ἀστεροπαῖον ἀπηύρων χάλκεον ᾧ πέρι χεῦμα φαεινοῦ κασσιτέροιο ἀμφιδεδίνηται,speech
πολέος δέ οἱ ἄξιος ἔσται,speech
ἦ ῥα καὶ Αὐτομέδοντι φίλῳ ἐκέλευσεν ἑταίρῳ οἰσέμεναι κλισίηθεν,narrative
ὃ δ’ ᾤχετο καί οἱ ἔνεικεν Εὐμήλῳ δ’ ἐν χερσὶ τίθει,narrative
ὃ δὲ δέξατο χαίρων,narrative
τοῖσι δὲ καὶ Μενέλαος ἀνίστατο θυμὸν ἀχεύων Ἀντιλόχῳ ἄμοτον κεχολωμένος,narrative
ἐν δ’ ἄρα κῆρυξ χειρὶ σκῆπτρον ἔθηκε σιωπῆσαί τε κέλευσεν Ἀργείους,narrative
ὃ δ’ ἔπειτα μετηύδα ἰσόθεος φώς,narrative
Ἀντίλοχε πρόσθεν πεπνυμένε ποῖον ἔρεξας,speech
ᾔσχυνας μὲν ἐμὴν ἀρετήν βλάψας δέ μοι ἵππους τοὺς σοὺς πρόσθε βαλών οἵ τοι πολὺ χείρονες ἦσαν,speech
ἀλλ’ ἄγετ’ Ἀργείων ἡγήτορες ἠδὲ μέδοντες ἐς μέσον ἀμφοτέροισι δικάσσατε μὴ δ’ ἐπ’ ἀρωγῇ μή ποτέ τις εἴπῃσιν Ἀχαιῶν χαλκοχιτώνων,speech
Ἀντίλοχον ψεύδεσσι βιησάμενος Μενέλαος οἴχεται ἵππον ἄγων ὅτι οἱ πολὺ χείρονες ἦσαν ἵπποι αὐτὸς δὲ κρείσσων ἀρετῇ τε βίῃ τε,speech
εἰ δ’ ἄγ’ ἐγὼν αὐτὸς δικάσω καί μ’ οὔ τινά φημι ἄλλον ἐπιπλήξειν Δαναῶν,speech
ἰθεῖα γὰρ ἔσται,speech
Ἀντίλοχ’ εἰ δ’ ἄγε δεῦρο διοτρεφές ἣ θέμις ἐστί στὰς ἵππων προπάροιθε καὶ ἅρματος αὐτὰρ ἱμάσθλην χερσὶν ἔχε ῥαδινήν ᾗ περ τὸ πρόσθεν ἔλαυνες ἵππων ἁψάμενος γαιήοχον ἐννοσίγαιον ὄμνυθι μὴ μὲν ἑκὼν τὸ ἐμὸν δόλῳ ἅρμα πεδῆσαι,speech
τὸν δ’ αὖτ’ Ἀντίλοχος πεπνυμένος ἀντίον ηὔδα,narrative
ἄνσχεο νῦν,speech
πολλὸν γὰρ ἔγωγε νεώτερός εἰμι σεῖο ἄναξ Μενέλαε σὺ δὲ πρότερος καὶ ἀρείων,speech
οἶσθ’ οἷαι νέου ἀνδρὸς ὑπερβασίαι τελέθουσι,speech
κραιπνότερος μὲν γάρ τε νόος λεπτὴ δέ τε μῆτις,speech
τώ τοι ἐπιτλήτω κραδίη,speech
ἵππον δέ τοι αὐτὸς δώσω τὴν ἀρόμην,speech
εἰ καί νύ κεν οἴκοθεν ἄλλο μεῖζον ἐπαιτήσειας ἄφαρ κέ τοι αὐτίκα δοῦναι βουλοίμην ἢ σοί γε διοτρεφὲς ἤματα πάντα ἐκ θυμοῦ πεσέειν καὶ δαίμοσιν εἶναι ἀλιτρός,speech
ἦ ῥα καὶ ἵππον ἄγων μεγαθύμου Νέστορος υἱὸς ἐν χείρεσσι τίθει Μενελάου,narrative
τοῖο δὲ θυμὸς ἰάνθη ὡς εἴ τε περὶ σταχύεσσιν ἐέρση ληΐου ἀλδήσκοντος ὅτε φρίσσουσιν ἄρουραι,narrative
ὣς ἄρα σοὶ Μενέλαε μετὰ φρεσὶ θυμὸς ἰάνθη,narrative
καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα,narrative
Ἀντίλοχε νῦν μέν τοι ἐγὼν ὑποείξομαι αὐτὸς χωόμενος ἐπεὶ οὔ τι παρήορος οὐδ’ ἀεσίφρων ἦσθα πάρος,speech
νῦν αὖτε νόον νίκησε νεοίη,speech
δεύτερον αὖτ’ ἀλέασθαι ἀμείνονας ἠπεροπεύειν,speech
οὐ γάρ κέν με τάχ’ ἄλλος ἀνὴρ παρέπεισεν Ἀχαιῶν,speech
ἀλλὰ σὺ γὰρ δὴ πολλὰ πάθες καὶ πολλὰ μόγησας σός τε πατὴρ ἀγαθὸς καὶ ἀδελφεὸς εἵνεκ’ ἐμεῖο,speech
τώ τοι λισσομένῳ ἐπιπείσομαι ἠδὲ καὶ ἵππον δώσω ἐμήν περ ἐοῦσαν ἵνα γνώωσι καὶ οἵδε ὡς ἐμὸς οὔ ποτε θυμὸς ὑπερφίαλος καὶ ἀπηνής,speech
ἦ ῥα καὶ Ἀντιλόχοιο Νοήμονι δῶκεν ἑταίρῳ ἵππον ἄγειν,narrative
ὃ δ’ ἔπειτα λέβηθ’ ἕλε παμφανόωντα,narrative
Μηριόνης δ’ ἀνάειρε δύω χρυσοῖο τάλαντα τέτρατος ὡς ἔλασεν,narrative
πέμπτον δ’ ὑπελείπετ’ ἄεθλον ἀμφίθετος φιάλη,narrative
τὴν Νέστορι δῶκεν Ἀχιλλεὺς Ἀργείων ἀν’ ἀγῶνα φέρων καὶ ἔειπε παραστάς,narrative
τῆ νῦν καὶ σοὶ τοῦτο γέρον κειμήλιον ἔστω Πατρόκλοιο τάφου μνῆμ’ ἔμμεναι,speech
οὐ γὰρ ἔτ’ αὐτὸν ὄψῃ ἐν Ἀργείοισι,speech
δίδωμι δέ τοι τόδ’ ἄεθλον αὔτως,speech
οὐ γὰρ πύξ γε μαχήσεαι οὐδὲ παλαίσεις οὐδ’ ἔτ’ ἀκοντιστὺν ἐσδύσεαι οὐδὲ πόδεσσι θεύσεαι,speech
ἤδη γὰρ χαλεπὸν κατὰ γῆρας ἐπείγει,speech
ὣς εἰπὼν ἐν χερσὶ τίθει,narrative
ὃ δ’ ἐδέξατο χαίρων καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα,narrative
ναὶ δὴ ταῦτά γε πάντα τέκος κατὰ μοῖραν ἔειπες,speech
οὐ γὰρ ἔτ’ ἔμπεδα γυῖα φίλος πόδες οὐδέ τι χεῖρες ὤμων ἀμφοτέρωθεν ἐπαΐσσονται ἐλαφραί,speech
εἴθ’ ὣς ἡβώοιμι βίη τέ μοι ἔμπεδος εἴη ὡς ὁπότε κρείοντ’ Ἀμαρυγκέα θάπτον Ἐπειοὶ Βουπρασίῳ παῖδες δ’ ἔθεσαν βασιλῆος ἄεθλα,speech
ἔνθ’ οὔ τίς μοι ὁμοῖος ἀνὴρ γένετ’ οὔ τ’ ἄρ’ Ἐπειῶν οὔ τ’ αὐτῶν Πυλίων οὔ τ’ Αἰτωλῶν μεγαθύμων,speech
πὺξ μὲν ἐνίκησα Κλυτομήδεα Ἤνοπος υἱόν Ἀγκαῖον δὲ πάλῃ Πλευρώνιον ὅς μοι ἀνέστη,speech
Ἴφικλον δὲ πόδεσσι παρέδραμον ἐσθλὸν ἐόντα δουρὶ δ’ ὑπειρέβαλον Φυλῆά τε καὶ Πολύδωρον,speech
οἴοισίν μ’ ἵπποισι παρήλασαν Ἀκτορίωνε πλήθει πρόσθε βαλόντες ἀγασσάμενοι περὶ νίκης οὕνεκα δὴ τὰ μέγιστα παρ’ αὐτόθι λείπετ’ ἄεθλα,speech
οἳ δ’ ἄρ’ ἔσαν δίδυμοι,speech
ὃ μὲν ἔμπεδον ἡνιόχευεν ἔμπεδον ἡνιόχευ’ ὃ δ’ ἄρα μάστιγι κέλευεν,speech
ὥς ποτ’ ἔον,speech
νῦν αὖτε νεώτεροι ἀντιοώντων ἔργων τοιούτων,speech
ἐμὲ δὲ χρὴ γήραϊ λυγρῷ πείθεσθαι τότε δ’ αὖτε μετέπρεπον ἡρώεσσιν,speech
ἀλλ’ ἴθι καὶ σὸν ἑταῖρον ἀέθλοισι κτερέϊζε,speech
τοῦτο δ’ ἐγὼ πρόφρων δέχομαι χαίρει δέ μοι ἦτορ ὥς μευ ἀεὶ μέμνησαι ἐνηέος οὐδέ σε λήθω τιμῆς ἧς τέ μ’ ἔοικε τετιμῆσθαι μετ’ Ἀχαιοῖς,speech
σοὶ δὲ θεοὶ τῶνδ’ ἀντὶ χάριν μενοεικέα δοῖεν,speech
ὣς φάτο Πηλεΐδης δὲ πολὺν καθ’ ὅμιλον Ἀχαιῶν ᾤχετ’ ἐπεὶ πάντ’ αἶνον ἐπέκλυε Νηλεΐδαο,narrative
αὐτὰρ ὃ πυγμαχίης ἀλεγεινῆς θῆκεν ἄεθλα,narrative
ἡμίονον ταλαεργὸν ἄγων κατέδησ’ ἐν ἀγῶνι ἑξέτε’ ἀδμήτην ἥ τ’ ἀλγίστη δαμάσασθαι,narrative
τῷ δ’ ἄρα νικηθέντι τίθει δέπας ἀμφικύπελλον,narrative
στῆ δ’ ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν,narrative
Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ ἄνδρε δύω περὶ τῶνδε κελεύομεν ὥ περ ἀρίστω πὺξ μάλ’ ἀνασχομένω πεπληγέμεν,speech
ᾧ δέ κ’ Ἀπόλλων δώῃ καμμονίην γνώωσι δὲ πάντες Ἀχαιοί ἡμίονον ταλαεργὸν ἄγων κλισίην δὲ νεέσθω,speech
αὐτὰρ ὃ νικηθεὶς δέπας οἴσεται ἀμφικύπελλον,speech
ὣς ἔφατ’ ὄρνυτο δ’ αὐτίκ’ ἀνὴρ ἠΰς τε μέγας τε εἰδὼς πυγμαχίης υἱὸς Πανοπῆος Ἐπειός ἅψατο δ’ ἡμιόνου ταλαεργοῦ φώνησέν τε,narrative
ἆσσον ἴτω ὅς τις δέπας οἴσεται ἀμφικύπελλον,speech
ἡμίονον δ’ οὔ φημί τιν’ ἀξέμεν ἄλλον Ἀχαιῶν πυγμῇ νικήσαντ’ ἐπεὶ εὔχομαι εἶναι ἄριστος,speech
ἦ οὐχ ἅλις ὅττι μάχης ἐπιδεύομαι,speech
οὐδ’ ἄρα πως ἦν ἐν πάντεσσ’ ἔργοισι δαήμονα φῶτα γενέσθαι,speech
ὧδε γὰρ ἐξερέω τὸ δὲ καὶ τετελεσμένον ἔσται,speech
ἀντικρὺ χρόα τε ῥήξω σύν τ’ ὀστέ’ ἀράξω,speech
κηδεμόνες δέ οἱ ἐνθάδ’ ἀολλέες αὖθι μενόντων οἵ κέ μιν ἐξοίσουσιν ἐμῇς ὑπὸ χερσὶ δαμέντα,speech
ὣς ἔφαθ’ οἳ δ’ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,narrative
Εὐρύαλος δέ οἱ οἶος ἀνίστατο ἰσόθεος φὼς Μηκιστῆος υἱὸς Ταλαϊονίδαο ἄνακτος ὅς ποτε Θήβας δ’ ἦλθε δεδουπότος Οἰδιπόδαο ἐς τάφον,narrative
ἔνθα δὲ πάντας ἐνίκα Καδμείωνας,narrative
τὸν μὲν Τυδεΐδης δουρὶ κλυτὸς ἀμφεπονεῖτο θαρσύνων ἔπεσιν μέγα δ’ αὐτῷ βούλετο νίκην,narrative
ζῶμα δέ οἱ πρῶτον παρακάββαλεν αὐτὰρ ἔπειτα δῶκεν ἱμάντας ἐϋτμήτους βοὸς ἀγραύλοιο,narrative
τὼ δὲ ζωσαμένω βήτην ἐς μέσσον ἀγῶνα ἄντα δ’ ἀνασχομένω χερσὶ στιβαρῇσιν ἅμ’ ἄμφω σύν ῥ’ ἔπεσον σὺν δέ σφι βαρεῖαι χεῖρες ἔμιχθεν,narrative
δεινὸς δὲ χρόμαδος γενύων γένετ’ ἔρρεε δ’ ἱδρὼς πάντοθεν ἐκ μελέων,narrative
ἐπὶ δ’ ὄρνυτο δῖος Ἐπειός κόψε δὲ παπτήναντα παρήϊον,narrative
οὐδ’ ἄρ’ ἔτι δὴν ἑστήκειν,narrative
αὐτοῦ γὰρ ὑπήριπε φαίδιμα γυῖα,narrative
ὡς δ’ ὅθ’ ὑπὸ φρικὸς Βορέω ἀναπάλλεται ἰχθὺς θίν’ ἐν φυκιόεντι μέλαν δέ ἑ κῦμα κάλυψεν ὣς πληγεὶς ἀνέπαλτ’,narrative
αὐτὰρ μεγάθυμος Ἐπειὸς χερσὶ λαβὼν ὤρθωσε,narrative
φίλοι δ’ ἀμφέσταν ἑταῖροι οἵ μιν ἄγον δι’ ἀγῶνος ἐφελκομένοισι πόδεσσιν αἷμα παχὺ πτύοντα κάρη βάλλονθ’ ἑτέρωσε,narrative
κὰδ δ’ ἀλλοφρονέοντα μετὰ σφίσιν εἷσαν ἄγοντες αὐτοὶ δ’ οἰχόμενοι κόμισαν δέπας ἀμφικύπελλον,narrative
Πηλεΐδης δ’ αἶψ’ ἄλλα κατὰ τρίτα θῆκεν ἄεθλα δεικνύμενος Δαναοῖσι παλαισμοσύνης ἀλεγεινῆς τῷ μὲν νικήσαντι μέγαν τρίποδ’ ἐμπυριβήτην τὸν δὲ δυωδεκάβοιον ἐνὶ σφίσι τῖον Ἀχαιοί,narrative
ἀνδρὶ δὲ νικηθέντι γυναῖκ’ ἐς μέσσον ἔθηκε πολλὰ δ’ ἐπίστατο ἔργα τίον δέ ἑ τεσσαράβοιον,narrative
στῆ δ’ ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν,narrative
ὄρνυσθ’ οἳ καὶ τούτου ἀέθλου πειρήσεσθον,speech
ὣς ἔφατ’ ὦρτο δ’ ἔπειτα μέγας Τελαμώνιος Αἴας ἂν δ’ Ὀδυσεὺς πολύμητις ἀνίστατο κέρδεα εἰδώς,narrative
ζωσαμένω δ’ ἄρα τώ γε βάτην ἐς μέσσον ἀγῶνα ἀγκὰς δ’ ἀλλήλων λαβέτην χερσὶ στιβαρῇσιν ὡς ὅτ’ ἀμείβοντες τούς τε κλυτὸς ἤραρε τέκτων δώματος ὑψηλοῖο βίας ἀνέμων ἀλεείνων,narrative
τετρίγει δ’ ἄρα νῶτα θρασειάων ἀπὸ χειρῶν ἑλκόμενα στερεῶς,narrative
κατὰ δὲ νότιος ῥέεν ἱδρώς πυκναὶ δὲ σμώδιγγες ἀνὰ πλευράς τε καὶ ὤμους αἵματι φοινικόεσσαι ἀνέδραμον,narrative
οἳ δὲ μάλ’ αἰεὶ νίκης ἱέσθην τρίποδος πέρι ποιητοῖο,narrative
οὔτ’ Ὀδυσεὺς δύνατο σφῆλαι οὔδει τε πελάσσαι οὔτ’ Αἴας δύνατο κρατερὴ δ’ ἔχεν ἲς Ὀδυσῆος,narrative
ἀλλ’ ὅτε δή ῥ’ ἀνίαζον ἐϋκνήμιδας Ἀχαιούς δὴ τότε μιν προσέειπε μέγας Τελαμώνιος Αἴας,narrative
διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ ἤ μ’ ἀνάειρ’ ἢ ἐγὼ σέ,speech
τὰ δ’ αὖ Διὶ πάντα μελήσει,speech
ὣς εἰπὼν ἀνάειρε,narrative
δόλου δ’ οὐ λήθετ’ Ὀδυσσεύς,narrative
κόψ’ ὄπιθεν κώληπα τυχών ὑπέλυσε δὲ γυῖα κὰδ δ’ ἔβαλ’ ἐξοπίσω,narrative
ἐπὶ δὲ στήθεσσιν Ὀδυσσεὺς κάππεσε,narrative
λαοὶ δ’ αὖ θηεῦντό τε θάμβησάν τε,narrative
δεύτερος αὖτ’ ἀνάειρε πολύτλας δῖος Ὀδυσσεύς κίνησεν δ’ ἄρα τυτθὸν ἀπὸ χθονός οὐδ’ ἔτ’ ἄειρεν ἐν δὲ γόνυ γνάμψεν,narrative
ἐπὶ δὲ χθονὶ κάππεσον ἄμφω πλησίοι ἀλλήλοισι μιάνθησαν δὲ κονίῃ,narrative
καί νύ κε τὸ τρίτον αὖτις ἀναΐξαντ’ ἐπάλαιον εἰ μὴ Ἀχιλλεὺς αὐτὸς ἀνίστατο καὶ κατέρυκε,narrative
μηκέτ’ ἐρείδεσθον μὴ δὲ τρίβεσθε κακοῖσι,speech
νίκη δ’ ἀμφοτέροισιν,speech
ἀέθλια δ’ ἶσ’ ἀνελόντες ἔρχεσθ’ ὄφρα καὶ ἄλλοι ἀεθλεύωσιν Ἀχαιοί,speech
ὣς ἔφαθ’ οἳ δ’ ἄρα τοῦ μάλα μὲν κλύον ἠδὲ πίθοντο καί ῥ’ ἀπομορξαμένω κονίην δύσαντο χιτῶνας,narrative
Πηλεΐδης δ’ αἶψ’ ἄλλα τίθει ταχυτῆτος ἄεθλα ἀργύρεον κρητῆρα τετυγμένον,narrative
ἓξ δ’ ἄρα μέτρα χάνδανεν αὐτὰρ κάλλει ἐνίκα πᾶσαν ἐπ’ αἶαν πολλόν ἐπεὶ Σιδόνες πολυδαίδαλοι εὖ ἤσκησαν Φοίνικες δ’ ἄγον ἄνδρες ἐπ’ ἠεροειδέα πόντον στῆσαν δ’ ἐν λιμένεσσι Θόαντι δὲ δῶρον ἔδωκαν,narrative
υἷος δὲ Πριάμοιο Λυκάονος ὦνον ἔδωκε Πατρόκλῳ ἥρωϊ Ἰησονίδης Εὔνηος,narrative
καὶ τὸν Ἀχιλλεὺς θῆκεν ἄεθλον οὗ ἑτάροιο ὅς τις ἐλαφρότατος ποσσὶ κραιπνοῖσι πέλοιτο,narrative
δευτέρῳ αὖ βοῦν θῆκε μέγαν καὶ πίονα δημῷ ἡμιτάλαντον δὲ χρυσοῦ λοισθήϊ’ ἔθηκε,narrative
στῆ δ’ ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν,narrative
ὄρνυσθ’ οἳ καὶ τούτου ἀέθλου πειρήσεσθε,speech
ὣς ἔφατ’ ὄρνυτο δ’ αὐτίκ’ Ὀϊλῆος ταχὺς Αἴας ἂν δ’ Ὀδυσεὺς πολύμητις ἔπειτα δὲ Νέστορος υἱὸς Ἀντίλοχος,narrative
ὃ γὰρ αὖτε νέους ποσὶ πάντας ἐνίκα,narrative
στὰν δὲ μεταστοιχί,narrative
σήμηνε δὲ τέρματ’ Ἀχιλλεύς,narrative
τοῖσι δ’ ἀπὸ νύσσης τέτατο δρόμος,narrative
ὦκα δ’ ἔπειτα ἔκφερ’ Ὀϊλιάδης,narrative
ἐπὶ δ’ ὄρνυτο δῖος Ὀδυσσεὺς ἄγχι μάλ’ ὡς ὅτε τίς τε γυναικὸς ἐϋζώνοιο στήθεός ἐστι κανών ὅν τ’ εὖ μάλα χερσὶ τανύσσῃ πηνίον ἐξέλκουσα παρὲκ μίτον ἀγχόθι δ’ ἴσχει στήθεος,narrative
ὣς Ὀδυσεὺς θέεν ἐγγύθεν αὐτὰρ ὄπισθεν ἴχνια τύπτε πόδεσσι πάρος κόνιν ἀμφιχυθῆναι,narrative
κὰδ δ’ ἄρα οἱ κεφαλῆς χέ’ ἀϋτμένα δῖος Ὀδυσσεὺς αἰεὶ ῥίμφα θέων,narrative
ἴαχον δ’ ἐπὶ πάντες Ἀχαιοὶ νίκης ἱεμένῳ μάλα δὲ σπεύδοντι κέλευον,narrative
ἀλλ’ ὅτε δὴ πύματον τέλεον δρόμον αὐτίκ’ Ὀδυσσεὺς εὔχετ’ Ἀθηναίῃ γλαυκώπιδι ὃν κατὰ θυμόν,narrative
κλῦθι θεά ἀγαθή μοι ἐπίρροθος ἐλθὲ ποδοῖιν,speech
ὣς ἔφατ’ εὐχόμενος,narrative
τοῦ δ’ ἔκλυε Παλλὰς Ἀθήνη γυῖα δ’ ἔθηκεν ἐλαφρά πόδας καὶ χεῖρας ὕπερθεν,narrative
ἀλλ’ ὅτε δὴ τάχ’ ἔμελλον ἐπαΐξασθαι ἄεθλον ἔνθ’ Αἴας μὲν ὄλισθε θέων βλάψεν γὰρ Ἀθήνη τῇ ῥα βοῶν κέχυτ’ ὄνθος ἀποκταμένων ἐριμύκων οὓς ἐπὶ Πατρόκλῳ πέφνεν πόδας ὠκὺς Ἀχιλλεύς,narrative
ἐν δ’ ὄνθου βοέου πλῆτο στόμα τε ῥῖνάς τε,narrative
κρητῆρ’ αὖτ’ ἀνάειρε πολύτλας δῖος Ὀδυσσεύς ὡς ἦλθε φθάμενος,narrative
ὃ δὲ βοῦν ἕλε φαίδιμος Αἴας,narrative
στῆ δὲ κέρας μετὰ χερσὶν ἔχων βοὸς ἀγραύλοιο ὄνθον ἀποπτύων μετὰ δ’ Ἀργείοισιν ἔειπεν,narrative
ὢ πόποι ἦ μ’ ἔβλαψε θεὰ πόδας ἣ τὸ πάρος περ μήτηρ ὣς Ὀδυσῆϊ παρίσταται ἠδ’ ἐπαρήγει,speech
ὣς ἔφαθ’ οἳ δ’ ἄρα πάντες ἐπ’ αὐτῷ ἡδὺ γέλασσαν,narrative
Ἀντίλοχος δ’ ἄρα δὴ λοισθήϊον ἔκφερ’ ἄεθλον μειδιόων καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν,narrative
εἰδόσιν ὔμμ’ ἐρέω πᾶσιν φίλοι ὡς ἔτι καὶ νῦν ἀθάνατοι τιμῶσι παλαιοτέρους ἀνθρώπους,speech
Αἴας μὲν γὰρ ἐμεῖ’ ὀλίγον προγενέστερός ἐστιν οὗτος δὲ προτέρης γενεῆς προτέρων τ’ ἀνθρώπων,speech
ὠμογέροντα δέ μίν φασ’ ἔμμεναι,speech
ἀργαλέον δὲ ποσσὶν ἐριδήσασθαι Ἀχαιοῖς εἰ μὴ Ἀχιλλεῖ,speech
ὣς φάτο κύδηνεν δὲ ποδώκεα Πηλεΐωνα,narrative
τὸν δ’ Ἀχιλεὺς μύθοισιν ἀμειβόμενος προσέειπεν,narrative
Ἀντίλοχ’ οὐ μέν τοι μέλεος εἰρήσεται αἶνος ἀλλά τοι ἡμιτάλαντον ἐγὼ χρυσοῦ ἐπιθήσω,speech
ὣς εἰπὼν ἐν χερσὶ τίθει ὃ δ’ ἐδέξατο χαίρων,narrative
αὐτὰρ Πηλεΐδης κατὰ μὲν δολιχόσκιον ἔγχος θῆκ’ ἐς ἀγῶνα φέρων κατὰ δ’ ἀσπίδα καὶ τρυφάλειαν τεύχεα Σαρπήδοντος ἅ μιν Πάτροκλος ἀπηύρα,narrative
στῆ δ’ ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν,narrative
ἄνδρε δύω περὶ τῶνδε κελεύομεν ὥ περ ἀρίστω τεύχεα ἑσσαμένω ταμεσίχροα χαλκὸν ἑλόντε ἀλλήλων προπάροιθεν ὁμίλου πειρηθῆναι,speech
ὁππότερός κε φθῇσιν ὀρεξάμενος χρόα καλόν ψαύσῃ δ’ ἐνδίνων διά τ’ ἔντεα καὶ μέλαν αἷμα τῷ μὲν ἐγὼ δώσω τόδε φάσγανον ἀργυρόηλον καλὸν Θρηΐκιον τὸ μὲν Ἀστεροπαῖον ἀπηύρων,speech
τεύχεα δ’ ἀμφότεροι ξυνήϊα ταῦτα φερέσθων,speech
καί σφιν δαῖτ’ ἀγαθὴν παραθήσομεν ἐν κλισίῃσιν,speech
ὣς ἔφατ’ ὦρτο δ’ ἔπειτα μέγας Τελαμώνιος Αἴας ἂν δ’ ἄρα Τυδεΐδης ὦρτο κρατερὸς Διομήδης,narrative
οἳ δ’ ἐπεὶ οὖν ἑκάτερθεν ὁμίλου θωρήχθησαν ἐς μέσον ἀμφοτέρω συνίτην μεμαῶτε μάχεσθαι δεινὸν δερκομένω,narrative
θάμβος δ’ ἔχε πάντας Ἀχαιούς,narrative
ἀλλ’ ὅτε δὴ σχεδὸν ἦσαν ἐπ’ ἀλλήλοισιν ἰόντες τρὶς μὲν ἐπήϊξαν τρὶς δὲ σχεδὸν ὁρμήθησαν,narrative
ἔνθ’ Αἴας μὲν ἔπειτα κατ’ ἀσπίδα πάντοσ’ ἐΐσην νύξ’ οὐδὲ χρό’ ἵκανεν,narrative
ἔρυτο γὰρ ἔνδοθι θώρηξ,narrative
Τυδεΐδης δ’ ἄρ’ ἔπειτα ὑπὲρ σάκεος μεγάλοιο αἰὲν ἐπ’ αὐχένι κῦρε φαεινοῦ δουρὸς ἀκωκῇ,narrative
καὶ τότε δή ῥ’ Αἴαντι περιδείσαντες Ἀχαιοὶ παυσαμένους ἐκέλευσαν ἀέθλια ἶσ’ ἀνελέσθαι,narrative
αὐτὰρ Τυδεΐδῃ δῶκεν μέγα φάσγανον ἥρως σὺν κολεῷ τε φέρων καὶ ἐϋτμήτῳ τελαμῶνι,narrative
αὐτὰρ Πηλεΐδης θῆκεν σόλον αὐτοχόωνον ὃν πρὶν μὲν ῥίπτασκε μέγα σθένος Ἠετίωνος,narrative
